"id","highTeam.x","season.x","lowTeam.x","pred","lowTeamSeed","highTeamSeed","lowSeed","highSeed","lowTeamWins","lowTeamLosses","highTeamWins","highTeamLosses","lowTeamWinRate","highTeamWinRate","season.y","daynum","wteam","wscore","lteam","lscore","numot","lowTeamWon","lowTeam.y","highTeam.y","lhWinDiff","pred.algo","pred.lhWinDiff","pred.seeds"
"N_506_821","821","N","506",0.383796771826853,"Y16a","Y05","16","05",20,9,24,8,0.689655172413793,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0603448275862069,0.425531914893617,0.439655172413793,0.17
"N_506_822","822","N","506",0.34886784979944,"Y16a","Z11","16","11",20,9,29,4,0.689655172413793,0.878787878787879,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.189132706374086,0.234604105571848,0.310867293625914,0.35
"N_506_825","825","N","506",0.44173197492163,"Y16a","W11","16","11",20,9,24,9,0.689655172413793,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0376175548589341,0.454545454545455,0.462382445141066,0.35
"N_506_829","829","N","506",0.346526983834286,"Y16a","W03","16","03",20,9,26,7,0.689655172413793,0.787878787878788,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0982236154649947,0.374331550802139,0.401776384535005,0.11
"N_506_835","835","N","506",0.440921747748785,"Y16a","X12","16","12",20,9,23,8,0.689655172413793,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0522803114571746,0.435967302452316,0.447719688542825,0.38
"N_506_839","839","N","506",0.346699507389163,"Y16a","Y04","16","04",20,9,24,6,0.689655172413793,0.8,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.110344827586207,0.357142857142857,0.389655172413793,0.14
"N_506_840","840","N","506",0.371915957605613,"Y16a","Z04","16","04",20,9,25,8,0.689655172413793,0.757575757575758,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0679205851619644,0.415584415584416,0.432079414838036,0.14
"N_506_843","843","N","506",0.432101766653524,"Y16a","Y06","16","06",20,9,23,11,0.689655172413793,0.676470588235294,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.013184584178499,0.515222482435597,0.513184584178499,0.2
"N_506_849","849","N","506",0.510173388111689,"Y16a","W12","16","12",20,9,19,12,0.689655172413793,0.612903225806452,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0767519466073415,0.583941605839416,0.576751946607342,0.38
"N_506_853","853","N","506",0.357991704062352,"Y16a","W04","16","04",20,9,25,7,0.689655172413793,0.78125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0915948275862069,0.383561643835616,0.408405172413793,0.14
"N_509_511","511","N","509",0.580391785973179,"W14","Y12","14","12",24,7,19,13,0.774193548387097,0.59375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.180443548387097,0.701123595505618,0.680443548387097,0.44
"N_509_512","512","N","509",0.467355205278592,"W14","X06","14","06",24,7,24,9,0.774193548387097,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0469208211143695,0.5625,0.546920821114369,0.26
"N_509_524","524","N","509",0.531443377462863,"W14","W15","14","15",24,7,22,8,0.774193548387097,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0408602150537635,0.554913294797688,0.540860215053763,0.53
"N_509_527","527","N","509",0.507276457272213,"W14","Y07","14","07",24,7,22,11,0.774193548387097,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.10752688172043,0.631578947368421,0.60752688172043,0.29
"N_509_535","535","N","509",0.424409969017678,"W14","X09","14","09",24,7,25,5,0.774193548387097,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0591397849462366,0.406779661016949,0.440860215053763,0.35
"N_509_536","536","N","509",0.455,"W14","Z08","14","08",24,7,24,7,0.774193548387097,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0,0.5,0.5,0.32
"N_509_539","539","N","509",0.496457651056165,"W14","Z07","14","07",24,7,22,10,0.774193548387097,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0866935483870968,0.609137055837563,0.586693548387097,0.29
"N_509_547","547","N","509",0.652096774193548,"W14","Z16","14","16",24,7,16,16,0.774193548387097,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.274193548387097,0.774193548387097,0.774193548387097,0.56
"N_509_551","551","N","509",0.466541853239514,"W14","X07","14","07",24,7,23,8,0.774193548387097,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.032258064516129,0.543909348441926,0.532258064516129,0.29
"N_509_552","552","N","509",0.541457651056165,"W14","Y13","14","13",24,7,22,10,0.774193548387097,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0866935483870968,0.609137055837563,0.586693548387097,0.47
"N_509_559","559","N","509",0.337516977928693,"W14","Z01","14","01",24,7,27,4,0.774193548387097,0.870967741935484,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0967741935483871,0.336842105263158,0.403225806451613,0.11
"N_509_561","561","N","509",0.547819987251753,"W14","Z14","14","14",24,7,20,9,0.774193548387097,0.689655172413793,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0845383759733036,0.606741573033708,0.584538375973304,0.5
"N_509_565","565","N","509",0.622079616764959,"W14","Z15","14","15",24,7,16,13,0.774193548387097,0.551724137931034,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.222469410456062,0.735849056603774,0.722469410456062,0.53
"N_509_569","569","N","509",0.469078690127077,"W14","Y11","14","11",24,7,26,7,0.774193548387097,0.787878787878788,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0136852394916911,0.48,0.486314760508309,0.41
"N_509_577","577","N","509",0.378548387096774,"W14","W02","14","02",24,7,28,6,0.774193548387097,0.823529411764706,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0493358633776091,0.423529411764706,0.450664136622391,0.14
"N_509_586","586","N","509",0.563957651056165,"W14","W16","14","16",24,7,22,10,0.774193548387097,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0866935483870968,0.609137055837563,0.586693548387097,0.56
"N_509_595","595","N","509",0.455332274564805,"W14","W05","14","05",24,7,25,9,0.774193548387097,0.735294117647059,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0388994307400379,0.552429667519182,0.538899430740038,0.23
"N_509_607","607","N","509",0.386909969017678,"W14","X04","14","04",24,7,25,5,0.774193548387097,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0591397849462366,0.406779661016949,0.440860215053763,0.2
"N_509_623","623","N","509",0.459855205278592,"W14","X05","14","05",24,7,24,9,0.774193548387097,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0469208211143695,0.5625,0.546920821114369,0.23
"N_509_636","636","N","509",0.413184866688611,"W14","Y03","14","03",24,7,25,7,0.774193548387097,0.78125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.00705645161290325,0.489795918367347,0.492943548387097,0.17
"N_509_651","651","N","509",0.353863883836322,"W14","Y01","14","01",24,7,28,5,0.774193548387097,0.848484848484849,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0742913000977518,0.379746835443038,0.425708699902248,0.11
"N_509_655","655","N","509",0.446578690127077,"W14","X08","14","08",24,7,26,7,0.774193548387097,0.787878787878788,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0136852394916911,0.48,0.486314760508309,0.32
"N_509_660","660","N","509",0.467355205278592,"W14","Z06","14","06",24,7,24,9,0.774193548387097,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0469208211143695,0.5625,0.546920821114369,0.26
"N_509_662","662","N","509",0.559599607263039,"W14","Z10","14","10",24,7,20,13,0.774193548387097,0.606060606060606,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.168132942326491,0.690265486725664,0.668132942326491,0.38
"N_509_666","666","N","509",0.312890947650407,"W14","Z02","14","02",24,7,31,3,0.774193548387097,0.911764705882353,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.137571157495256,0.249134948096886,0.362428842504744,0.14
"N_509_670","670","N","509",0.565391785973179,"W14","X10","14","10",24,7,19,13,0.774193548387097,0.59375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.180443548387097,0.701123595505618,0.680443548387097,0.38
"N_509_671","671","N","509",0.385852834949535,"W14","Y02","14","02",24,7,26,6,0.774193548387097,0.8125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0383064516129032,0.441717791411043,0.461693548387097,0.14
"N_509_673","673","N","509",0.524232308077019,"W14","W10","14","10",24,7,21,10,0.774193548387097,0.67741935483871,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0967741935483871,0.62015503875969,0.596774193548387,0.38
"N_509_675","675","N","509",0.562179608816231,"W14","Z13","14","13",24,7,22,12,0.774193548387097,0.647058823529412,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.127134724857685,0.65158371040724,0.627134724857685,0.47
"N_509_676","676","N","509",0.386048387096774,"W14","Z03","14","03",24,7,28,6,0.774193548387097,0.823529411764706,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0493358633776091,0.423529411764706,0.450664136622391,0.17
"N_509_682","682","N","509",0.638627327597818,"W14","Y16b","14","16",24,7,17,15,0.774193548387097,0.53125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.242943548387097,0.751565762004175,0.742943548387097,0.56
"N_509_683","683","N","509",0.567276457272213,"W14","X15","14","15",24,7,22,11,0.774193548387097,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.10752688172043,0.631578947368421,0.60752688172043,0.53
"N_509_689","689","N","509",0.48393300248139,"W14","Y14","14","14",24,7,24,6,0.774193548387097,0.8,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0258064516129033,0.461538461538461,0.474193548387097,0.5
"N_509_708","708","N","509",0.337516977928693,"W14","X01","14","01",24,7,27,4,0.774193548387097,0.870967741935484,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0967741935483871,0.336842105263158,0.403225806451613,0.11
"N_509_714","714","N","509",0.528931898016445,"W14","Z12","14","12",24,7,23,10,0.774193548387097,0.696969696969697,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0772238514173997,0.598503740648379,0.5772238514174,0.44
"N_509_720","720","N","509",0.503957651056165,"W14","Y08","14","08",24,7,22,10,0.774193548387097,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0866935483870968,0.609137055837563,0.586693548387097,0.32
"N_509_721","721","N","509",0.364698265737551,"W14","X02","14","02",24,7,27,5,0.774193548387097,0.84375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0695564516129032,0.388349514563107,0.430443548387097,0.14
"N_509_722","722","N","509",0.514776457272213,"W14","W08","14","08",24,7,22,11,0.774193548387097,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.10752688172043,0.631578947368421,0.60752688172043,0.32
"N_509_731","731","N","509",0.337516977928693,"W14","W01","14","01",24,7,27,4,0.774193548387097,0.870967741935484,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0967741935483871,0.336842105263158,0.403225806451613,0.11
"N_509_733","733","N","509",0.52957497820401,"W14","W13","14","13",24,7,22,9,0.774193548387097,0.709677419354839,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.064516129032258,0.583783783783784,0.564516129032258,0.47
"N_509_738","738","N","509",0.455332274564805,"W14","Z05","14","05",24,7,25,9,0.774193548387097,0.735294117647059,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0388994307400379,0.552429667519182,0.538899430740038,0.23
"N_509_740","740","N","509",0.59760674253444,"W14","X16","14","16",24,7,18,11,0.774193548387097,0.620689655172414,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.153503893214683,0.676923076923077,0.653503893214683,0.56
"N_509_745","745","N","509",0.546636622390892,"W14","Y15","14","15",24,7,24,10,0.774193548387097,0.705882352941177,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0683111954459202,0.588235294117647,0.56831119544592,0.53
"N_509_765","765","N","509",0.519726838275225,"W14","X14","14","14",24,7,20,7,0.774193548387097,0.740740740740741,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0334528076463561,0.545454545454546,0.533452807646356,0.5
"N_509_766","766","N","509",0.454078690127077,"W14","Y09","14","09",24,7,26,7,0.774193548387097,0.787878787878788,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0136852394916911,0.48,0.486314760508309,0.35
"N_509_786","786","N","509",0.440332274564805,"W14","X03","14","03",24,7,25,9,0.774193548387097,0.735294117647059,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0388994307400379,0.552429667519182,0.538899430740038,0.17
"N_509_789","789","N","509",0.537276457272213,"W14","X11","14","11",24,7,22,11,0.774193548387097,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.10752688172043,0.631578947368421,0.60752688172043,0.41
"N_509_790","790","N","509",0.537474719385175,"W14","W09","14","09",24,7,21,12,0.774193548387097,0.636363636363636,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.13782991202346,0.662068965517241,0.63782991202346,0.35
"N_509_793","793","N","509",0.507276457272213,"W14","W07","14","07",24,7,22,11,0.774193548387097,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.10752688172043,0.631578947368421,0.60752688172043,0.29
"N_509_794","794","N","509",0.494596961367331,"W14","Z09","14","09",24,7,23,9,0.774193548387097,0.71875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0554435483870968,0.572944297082228,0.555443548387097,0.35
"N_509_810","810","N","509",0.44994463843853,"W14","W06","14","06",24,7,25,8,0.774193548387097,0.757575757575758,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0166177908113392,0.523160762942779,0.516617790811339,0.26
"N_509_818","818","N","509",0.544974719385175,"W14","Y10","14","10",24,7,21,12,0.774193548387097,0.636363636363636,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.13782991202346,0.662068965517241,0.63782991202346,0.38
"N_509_821","821","N","509",0.446881720430108,"W14","Y05","14","05",24,7,24,8,0.774193548387097,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0241935483870968,0.533333333333333,0.524193548387097,0.23
"N_509_822","822","N","509",0.406618975928233,"W14","Z11","14","11",24,7,29,4,0.774193548387097,0.878787878787879,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.104594330400782,0.321070234113712,0.395405669599218,0.41
"N_509_825","825","N","509",0.504855205278592,"W14","W11","14","11",24,7,24,9,0.774193548387097,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0469208211143695,0.5625,0.546920821114369,0.41
"N_509_829","829","N","509",0.284078690127077,"W14","W03","14","03",24,7,26,7,0.774193548387097,0.787878787878788,"N",136,829,80,509,67,0,0,509,829,-0.0136852394916911,0.48,0.486314760508309,0.17
"N_509_835","835","N","509",0.504041853239514,"W14","X12","14","12",24,7,23,8,0.774193548387097,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.032258064516129,0.543909348441926,0.532258064516129,0.44
"N_509_839","839","N","509",0.40893300248139,"W14","Y04","14","04",24,7,24,6,0.774193548387097,0.8,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0258064516129033,0.461538461538461,0.474193548387097,0.2
"N_509_840","840","N","509",0.43494463843853,"W14","Z04","14","04",24,7,25,8,0.774193548387097,0.757575757575758,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0166177908113392,0.523160762942779,0.516617790811339,0.2
"N_509_843","843","N","509",0.494724857685009,"W14","Y06","14","06",24,7,23,11,0.774193548387097,0.676470588235294,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0977229601518026,0.621176470588235,0.597722960151803,0.26
"N_509_849","849","N","509",0.57134395831737,"W14","W12","14","12",24,7,19,12,0.774193548387097,0.612903225806452,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.161290322580645,0.684085510688836,0.661290322580645,0.44
"N_509_853","853","N","509",0.420684866688611,"W14","W04","14","04",24,7,25,7,0.774193548387097,0.78125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.00705645161290325,0.489795918367347,0.492943548387097,0.2
"N_511_512","512","N","511",0.385128634952005,"Y12","X06","12","06",19,13,24,9,0.59375,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.133522727272727,0.354037267080745,0.366477272727273,0.32
"N_511_524","524","N","511",0.449362157534247,"Y12","W15","12","15",19,13,22,8,0.59375,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.139583333333333,0.34703196347032,0.360416666666667,0.59
"N_511_527","527","N","511",0.424826388888889,"Y12","Y07","12","07",19,13,22,11,0.59375,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0729166666666666,0.422222222222222,0.427083333333333,0.35
"N_511_535","535","N","511",0.349151785714286,"Y12","X09","12","09",19,13,25,5,0.59375,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.239583333333333,0.226190476190476,0.260416666666667,0.41
"N_511_536","536","N","511",0.374608214026821,"Y12","Z08","12","08",19,13,24,7,0.59375,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.180443548387097,0.298876404494382,0.319556451612903,0.38
"N_511_539","539","N","511",0.413852415966387,"Y12","Z07","12","07",19,13,22,10,0.59375,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.09375,0.399159663865546,0.40625,0.35
"N_511_547","547","N","511",0.576875,"Y12","Z16","12","16",19,13,16,16,0.59375,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.09375,0.59375,0.59375,0.62
"N_511_551","551","N","511",0.384710835240684,"Y12","X07","12","07",19,13,23,8,0.59375,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.148185483870968,0.337028824833703,0.351814516129032,0.35
"N_511_552","552","N","511",0.583852415966387,"Y12","Y13","12","13",19,13,22,10,0.59375,0.6875,"N",139,511,71,552,57,0,1,511,552,-0.09375,0.399159663865546,0.40625,0.53
"N_511_559","559","N","511",0.267692051635567,"Y12","Z01","12","01",19,13,27,4,0.59375,0.870967741935484,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.277217741935484,0.177985948477752,0.222782258064516,0.17
"N_511_561","561","N","511",0.465211641931355,"Y12","Z14","12","14",19,13,20,9,0.59375,0.689655172413793,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0959051724137931,0.396751740139211,0.404094827586207,0.56
"N_511_565","565","N","511",0.543720751231527,"Y12","Z15","12","15",19,13,16,13,0.59375,0.551724137931034,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0420258620689655,0.542857142857143,0.542025862068966,0.59
"N_511_569","569","N","511",0.389562282860452,"Y12","Y11","12","11",19,13,26,7,0.59375,0.787878787878788,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.194128787878788,0.282377919320595,0.305871212121212,0.47
"N_511_577","577","N","511",0.302178578021167,"Y12","W02","12","02",19,13,28,6,0.59375,0.823529411764706,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.229779411764706,0.238493723849372,0.270220588235294,0.2
"N_511_586","586","N","511",0.481352415966387,"Y12","W16","12","16",19,13,22,10,0.59375,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.09375,0.399159663865546,0.40625,0.62
"N_511_595","595","N","511",0.373303486717268,"Y12","W05","12","05",19,13,25,9,0.59375,0.735294117647059,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.141544117647059,0.344758064516129,0.358455882352941,0.29
"N_511_607","607","N","511",0.311651785714286,"Y12","X04","12","04",19,13,25,5,0.59375,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.239583333333333,0.226190476190476,0.260416666666667,0.26
"N_511_623","623","N","511",0.377628634952004,"Y12","X05","12","05",19,13,24,9,0.59375,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.133522727272727,0.354037267080745,0.366477272727273,0.29
"N_511_636","636","N","511",0.333223253275109,"Y12","Y03","12","03",19,13,25,7,0.59375,0.78125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.1875,0.290393013100437,0.3125,0.23
"N_511_651","651","N","511",0.155559207268766,"Y12","Y01","12","01",19,13,28,5,0.59375,0.848484848484849,"N",144,651,103,511,64,0,0,511,651,-0.254734848484849,0.206971677559913,0.245265151515151,0.17
"N_511_655","655","N","511",0.367062282860452,"Y12","X08","12","08",19,13,26,7,0.59375,0.787878787878788,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.194128787878788,0.282377919320595,0.305871212121212,0.38
"N_511_660","660","N","511",0.385128634952005,"Y12","Z06","12","06",19,13,24,9,0.59375,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.133522727272727,0.354037267080745,0.366477272727273,0.32
"N_511_662","662","N","511",0.47871722027972,"Y12","Z10","12","10",19,13,20,13,0.59375,0.606060606060606,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0123106060606061,0.487179487179487,0.487689393939394,0.44
"N_511_666","666","N","511",0.251474584398977,"Y12","Z02","12","02",19,13,31,3,0.59375,0.911764705882353,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.318014705882353,0.123913043478261,0.181985294117647,0.2
"N_511_670","670","N","511",0.485,"Y12","X10","12","10",19,13,19,13,0.59375,0.59375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0,0.5,0.5,0.44
"N_511_671","671","N","511",0.308365597345133,"Y12","Y02","12","02",19,13,26,6,0.59375,0.8125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.21875,0.252212389380531,0.28125,0.2
"N_511_673","673","N","511",0.44167445394691,"Y12","W10","12","10",19,13,21,10,0.59375,0.67741935483871,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0836693548387096,0.41036717062635,0.41633064516129,0.44
"N_511_675","675","N","511",0.480067735751888,"Y12","Z13","12","13",19,13,22,12,0.59375,0.647058823529412,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0533088235294118,0.443579766536965,0.446691176470588,0.53
"N_511_676","676","N","511",0.309678578021167,"Y12","Z03","12","03",19,13,28,6,0.59375,0.823529411764706,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.229779411764706,0.238493723849372,0.270220588235294,0.23
"N_511_682","682","N","511",0.561435276679842,"Y12","Y16b","12","16",19,13,17,15,0.59375,0.53125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0625,0.563241106719368,0.5625,0.62
"N_511_683","683","N","511",0.484826388888889,"Y12","X15","12","15",19,13,22,11,0.59375,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0729166666666666,0.422222222222222,0.427083333333333,0.59
"N_511_689","689","N","511",0.405338908450704,"Y12","Y14","12","14",19,13,24,6,0.59375,0.8,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.20625,0.267605633802817,0.29375,0.56
"N_511_708","708","N","511",0.267692051635567,"Y12","X01","12","01",19,13,27,4,0.59375,0.870967741935484,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.277217741935484,0.177985948477752,0.222782258064516,0.17
"N_511_714","714","N","511",0.446332090072504,"Y12","Z12","12","12",19,13,23,10,0.59375,0.696969696969697,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.103219696969697,0.388548057259714,0.396780303030303,0.5
"N_511_720","720","N","511",0.421352415966387,"Y12","Y08","12","08",19,13,22,10,0.59375,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.09375,0.399159663865546,0.40625,0.38
"N_511_721","721","N","511",0.290751121076233,"Y12","X02","12","02",19,13,27,5,0.59375,0.84375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.25,0.213004484304933,0.25,0.2
